doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5087253826,https://openalex.org/I37461747,"Hubei Luojia Laboratory, Wuhan 430079, China, MOE Key Laboratory of Geospace Environment and Geodesy, School of Geodesy and Geomatics, Wuhan University, Wuhan 430079, China"
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5045009372,https://openalex.org/I14243506,"Department of Land Surveying and Geo-Informatics, The Hong Kong Polytechnic University, Hong Kong, China, Research Institute for Land and Space, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5100785955,https://openalex.org/I37461747,"Hubei Luojia Laboratory, Wuhan 430079, China, MOE Key Laboratory of Geospace Environment and Geodesy, School of Geodesy and Geomatics, Wuhan University, Wuhan 430079, China"
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5100785955,https://openalex.org/I4210105990,"Hubei Luojia Laboratory, Wuhan 430079, China, MOE Key Laboratory of Geospace Environment and Geodesy, School of Geodesy and Geomatics, Wuhan University, Wuhan 430079, China"
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5026554347,https://openalex.org/I4210105990,"MOE Key Laboratory of Geospace Environment and Geodesy, School of Geodesy and Geomatics, Wuhan University, Wuhan 430079, China"
https://doi.org/10.1016/j.jhydrol.2024.130868,https://openalex.org/A5026554347,https://openalex.org/I37461747,"MOE Key Laboratory of Geospace Environment and Geodesy, School of Geodesy and Geomatics, Wuhan University, Wuhan 430079, China"
https://doi.org/10.1016/j.mechmachtheory.2024.105606,https://openalex.org/A5103247108,https://openalex.org/I24943067,"Institute of AI and Robotics, Academy for Engineering & Technology, Fudan University, Shanghai 200433, PR China"
https://doi.org/10.1016/j.mechmachtheory.2024.105606,https://openalex.org/A5100456041,https://openalex.org/I24943067,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong, Institute of AI and Robotics, Academy for Engineering & Technology, Fudan University, Shanghai 200433, PR China"
https://doi.org/10.1016/j.mechmachtheory.2024.105606,https://openalex.org/A5100456041,https://openalex.org/I14243506,"Department of Mechanical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong, Institute of AI and Robotics, Academy for Engineering & Technology, Fudan University, Shanghai 200433, PR China"
https://doi.org/10.1016/j.mechmachtheory.2024.105606,https://openalex.org/A5063966337,https://openalex.org/I24943067,"Institute of AI and Robotics, Academy for Engineering & Technology, Fudan University, Shanghai 200433, PR China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5100704059,https://openalex.org/I14243506,"Experimental Ophthalmology, School of Optometry, The Hong Kong Polytechnic University, Kowloon, Hong Kong SAR, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5115393951,https://openalex.org/I14243506,"Experimental Ophthalmology, School of Optometry, The Hong Kong Polytechnic University, Kowloon, Hong Kong SAR, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5081925414,https://openalex.org/I14243506,"Experimental Ophthalmology, School of Optometry, The Hong Kong Polytechnic University, Kowloon, Hong Kong SAR, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5042003426,https://openalex.org/I4210145693,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5042003426,https://openalex.org/I58200834,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5042003426,https://openalex.org/I4210153930,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5025123167,https://openalex.org/I4210145693,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5025123167,https://openalex.org/I58200834,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5025123167,https://openalex.org/I4210153930,"Department of Ophthalmology, Guangdong Academy of Medical Sciences, Guangdong Provincial People's Hospital, Southern Medical University, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5021782904,https://openalex.org/I157773358,"State Key Laboratory of Ophthalmology, Zhongshan Ophthalmic Center, Sun Yat-sen University, Guangdong Provincial Key Laboratory of Ophthalmology and Visual Science, Guangdong Provincial Clinical Research Center for Ocular Diseases, Guangzhou, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5015914756,https://openalex.org/I14243506,"Research Centre for SHARP Vision, The Hong Kong Polytechnic University, Kowloon, Hong Kong SAR, China"
https://doi.org/10.1038/s41746-024-01018-7,https://openalex.org/A5027501723,https://openalex.org/I14243506,"Research Centre for SHARP Vision, The Hong Kong Polytechnic University, Kowloon, Hong Kong SAR, China"
https://doi.org/10.1016/j.asej.2024.102630,https://openalex.org/A5091821875,https://openalex.org/I14243506,"Department of Building and Real Estate, The Hong Kong Polytechnic University, Hung Hum, Hong Kong"
https://doi.org/10.1016/j.asej.2024.102630,https://openalex.org/A5058254033,https://openalex.org/I14243506,"Department of Building and Real Estate, The Hong Kong Polytechnic University, Hung Hum, Hong Kong"
https://doi.org/10.1016/j.asej.2024.102630,https://openalex.org/A5068268080,https://openalex.org/I184531372,"Department of Built Environment, Oslo Metropolitan (OsloMet) University, Oslo, Norway"
https://doi.org/10.1016/j.asej.2024.102630,https://openalex.org/A5091382230,https://openalex.org/I14243506,"Department of Building and Real Estate, The Hong Kong Polytechnic University, Hung Hum, Hong Kong"
https://doi.org/10.1039/d3ta07589c,https://openalex.org/A5088998847,https://openalex.org/I139024713,"School of Materials and Energy, Guangdong University of Technology, Guangzhou 510006, Guangdong, China"
https://doi.org/10.1039/d3ta07589c,https://openalex.org/A5022866842,https://openalex.org/I139024713,"School of Materials and Energy, Guangdong University of Technology, Guangzhou 510006, Guangdong, China"
https://doi.org/10.1039/d3ta07589c,https://openalex.org/A5009268048,https://openalex.org/I139024713,"School of Materials and Energy, Guangdong University of Technology, Guangzhou 510006, Guangdong, China"
