oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5101936961,Qiao Xiao,https://orcid.org/0000-0003-1240-2659
https://openalex.org/A5091873586,Ying Zeng,https://orcid.org/0000-0003-2795-4616
https://openalex.org/A5029702951,Yang Wen-li,
https://openalex.org/A5068456971,Moshe Haviv,
https://openalex.org/A5075819844,Zhenwei Luo,https://orcid.org/0000-0002-4446-4363
https://openalex.org/A5022592343,Ghaffar Ali,https://orcid.org/0000-0002-6055-2371
https://openalex.org/A5086564220,Siyue Yu,https://orcid.org/0000-0001-7668-4777
https://openalex.org/A5067397258,Yang Gao,https://orcid.org/0000-0003-0439-4804
https://openalex.org/A5070062996,Aiwei Wang,https://orcid.org/0000-0001-6373-3170
https://openalex.org/A5079790788,Yan Sun,https://orcid.org/0000-0001-9945-2557
https://openalex.org/A5100426884,Jingjing Wang,https://orcid.org/0000-0002-9287-0577
https://openalex.org/A5040793840,Heather Kwok,
https://openalex.org/A5112733585,Shing Wu,
https://openalex.org/A5024375933,Chi Kei Lam,
https://openalex.org/A5048392179,Dan Tao,https://orcid.org/0000-0002-9437-3646
https://openalex.org/A5071589370,Shirley S.M. Fong,https://orcid.org/0000-0001-6410-7606
https://openalex.org/A5102728466,Yinyin Li,https://orcid.org/0000-0002-3273-1372
https://openalex.org/A5006300908,Qiannan Wu,
https://openalex.org/A5100422037,Rui Zhang,https://orcid.org/0000-0002-3688-0404
https://openalex.org/A5026446815,Yanhong Lin,https://orcid.org/0000-0001-5708-344X
https://openalex.org/A5107851586,Dejun Wang,
https://openalex.org/A5022107948,Tengfeng Xie,https://orcid.org/0000-0002-9865-4293
https://openalex.org/A5110837588,Bianca N. K. Chan,
https://openalex.org/A5010756540,Pei Huang,https://orcid.org/0000-0003-3025-6333
https://openalex.org/A5007525875,Marco Lovati,https://orcid.org/0000-0003-4369-9205
https://openalex.org/A5048866015,Jingchun Shen,https://orcid.org/0000-0003-0239-9214
https://openalex.org/A5112686448,Xingxing Zhang,
https://openalex.org/A5059557008,Jinlong Wei,https://orcid.org/0000-0001-7714-5003
https://openalex.org/A5101848524,Siqing Ding,https://orcid.org/0000-0003-2276-2471
https://openalex.org/A5062642598,Jie Li,https://orcid.org/0000-0001-6511-4090
https://openalex.org/A5025465651,Yue Kang,https://orcid.org/0000-0001-8897-5539
https://openalex.org/A5033175443,Ziyu Wan,https://orcid.org/0000-0002-8849-4513
https://openalex.org/A5061699874,Erich Fischer,https://orcid.org/0000-0003-1931-6737
https://openalex.org/A5100343664,Ya Li,https://orcid.org/0000-0002-7223-9729
https://openalex.org/A5087185487,Hui Yang,https://orcid.org/0000-0002-2867-5574
https://openalex.org/A5008550657,Heyun Lin,https://orcid.org/0000-0003-1605-7493
https://openalex.org/A5085804326,Wei Liu,https://orcid.org/0000-0002-6669-440X
https://openalex.org/A5072539374,Ryo Amma,
https://openalex.org/A5015353773,In‐Jo Park,https://orcid.org/0000-0001-5493-3824
https://openalex.org/A5045800094,Vivian Zhao,
https://openalex.org/A5102967833,Wenzhuo Yang,https://orcid.org/0000-0003-2562-105X
https://openalex.org/A5029669009,Yipeng Zhou,https://orcid.org/0000-0003-1533-0865
https://openalex.org/A5089344837,Miao Hu,https://orcid.org/0000-0002-1518-002X
https://openalex.org/A5100735704,Di Wu,https://orcid.org/0000-0002-9433-7725
https://openalex.org/A5081182489,Xi Zheng,https://orcid.org/0000-0002-2572-2355
https://openalex.org/A5100323277,Chao Li,https://orcid.org/0000-0003-3114-2776
https://openalex.org/A5007110957,Shijun Yi,
https://openalex.org/A5102216401,Yanli Wei,
https://openalex.org/A5062964168,Tamer Elshandidy,https://orcid.org/0000-0002-2821-8269
https://openalex.org/A5016850606,Yingjie Yin,https://orcid.org/0000-0003-1797-199X
https://openalex.org/A5016826662,De Xu,https://orcid.org/0000-0002-7221-1654
https://openalex.org/A5026151620,Xingang Wang,https://orcid.org/0000-0002-6851-0109
https://openalex.org/A5102874923,Hui Cao,
https://openalex.org/A5091223419,Deep Jyoti Bhuyan,https://orcid.org/0000-0002-9736-0197
https://openalex.org/A5100710858,Wenting Song,
https://openalex.org/A5061192433,Xin Gao,
https://openalex.org/A5069395449,David Pickup,https://orcid.org/0000-0001-5213-1238
https://openalex.org/A5072023674,Wanli Chang,https://orcid.org/0000-0002-4053-8898
https://openalex.org/A5022988455,Hang Yu,https://orcid.org/0000-0003-4827-5807
https://openalex.org/A5060952861,Chi Ho Jimmy Li,
https://openalex.org/A5019017521,Vincy Liang,
https://openalex.org/A5112878816,Hiu-Yin Ng,
https://openalex.org/A5019251374,Leilei Du,https://orcid.org/0000-0002-8522-9327
https://openalex.org/A5086824490,Bing Han,https://orcid.org/0000-0003-4584-1092
https://openalex.org/A5015726778,Hong Meng,https://orcid.org/0000-0001-5877-359X
https://openalex.org/A5053655509,Hongbo Zeng,https://orcid.org/0000-0002-1432-5979
https://openalex.org/A5047276216,Hongtao Shu,https://orcid.org/0000-0003-1277-5260
https://openalex.org/A5008833262,Shiguo Jiang,https://orcid.org/0000-0001-9088-883X
https://openalex.org/A5051538825,Roland Bürgmann,https://orcid.org/0000-0002-3560-044X
https://openalex.org/A5021080321,Sanjay Giri,https://orcid.org/0000-0003-2506-0571
https://openalex.org/A5044815087,Xiaoge Liu,https://orcid.org/0000-0002-5762-5218
https://openalex.org/A5089899548,S. Sathvik,https://orcid.org/0000-0001-7033-5218
https://openalex.org/A5012072433,L. Krishnaraj,
https://openalex.org/A5020861764,Bankole Awuzie,
https://openalex.org/A5084127739,Marco Cappellini,https://orcid.org/0000-0002-2086-061X
https://openalex.org/A5025916386,Benjamin Holt,https://orcid.org/0000-0002-9781-8719
https://openalex.org/A5089606083,Xiaoyu Guo,https://orcid.org/0000-0001-7348-1771
https://openalex.org/A5101502694,Borong He,https://orcid.org/0000-0001-6530-7335
https://openalex.org/A5060935603,Kelvin Y. S. Lau,https://orcid.org/0000-0002-3083-479X
https://openalex.org/A5101726788,Richard Liu,https://orcid.org/0000-0002-0949-9229
https://openalex.org/A5011870058,Jodie J. Xie,https://orcid.org/0000-0003-0863-1010
https://openalex.org/A5088287199,Sophia C. W. Ha,
https://openalex.org/A5010836514,Rosa H. M. Chan,https://orcid.org/0000-0003-4808-2490
https://openalex.org/A5058898734,Vincent C. K. Cheung,https://orcid.org/0000-0002-6031-7320
https://openalex.org/A5028708552,Shailendra Anoopkumar‐Dukie,https://orcid.org/0000-0003-2086-6664
https://openalex.org/A5100387744,Yue Li,https://orcid.org/0000-0001-8198-9911
https://openalex.org/A5024064280,Lau Benson Wui-Man,
https://openalex.org/A5086532095,Sam Dupont,https://orcid.org/0000-0003-2567-8742
https://openalex.org/A5022024987,Pengji Zhang,
https://openalex.org/A5054441657,Yunhui Lv,
https://openalex.org/A5002869010,Xuelong Zhou,https://orcid.org/0000-0002-9900-345X
https://openalex.org/A5014685840,Ningxin Xiong,
https://openalex.org/A5047988410,Fang Wang,https://orcid.org/0000-0003-4888-1858
https://openalex.org/A5073424330,Bryan Lim,https://orcid.org/0000-0002-0314-9906
https://openalex.org/A5067084457,Keita Nomoto,https://orcid.org/0000-0002-3810-9533
https://openalex.org/A5030709901,Alec I. Saville,https://orcid.org/0000-0001-9245-7056
https://openalex.org/A5085338208,Sven C. Vogel,https://orcid.org/0000-0003-2049-0361
https://openalex.org/A5102946837,Amy J. Clarke,https://orcid.org/0000-0001-8837-3503
https://openalex.org/A5029055860,Anna Paradowska,https://orcid.org/0000-0002-0688-8843
https://openalex.org/A5091233673,Mark Reid,https://orcid.org/0009-0003-0180-3016
https://openalex.org/A5049684124,Liling Zhu,
https://openalex.org/A5084893260,Rongjia Sun,
https://openalex.org/A5047279366,Rachel Lee-Yin Tan,https://orcid.org/0000-0002-4610-1195
https://openalex.org/A5013535631,Sainan Zou,
https://openalex.org/A5089962053,Noha A. Mostafa,https://orcid.org/0000-0002-6410-3848
https://openalex.org/A5037791103,Mohamed Grida,https://orcid.org/0000-0002-8379-8411
https://openalex.org/A5100618955,Jaehyun Park,https://orcid.org/0000-0002-2276-4998
https://openalex.org/A5029782611,Haitham S. Ramadan,https://orcid.org/0000-0001-7878-2071
https://openalex.org/A5066166036,Alex Torku,https://orcid.org/0000-0002-2509-9962
https://openalex.org/A5100321436,Fang Wang,https://orcid.org/0000-0002-8180-7839
https://openalex.org/A5087290355,Mehran Ghafouri,
https://openalex.org/A5031086797,Aki-Petteri Pokka,https://orcid.org/0000-0003-1154-7258
https://openalex.org/A5064288813,Timo Björk,https://orcid.org/0000-0001-8870-5678
https://openalex.org/A5037007637,Jari Larkiola,https://orcid.org/0000-0002-4141-7254
https://openalex.org/A5026708741,Heidi Piili,https://orcid.org/0000-0002-5594-6253
https://openalex.org/A5077253126,Chenlei Guan,
https://openalex.org/A5015494182,Damin Dong,
https://openalex.org/A5042624998,Feng Shen,https://orcid.org/0000-0002-8904-9745
https://openalex.org/A5100328683,Xin Gao,https://orcid.org/0000-0002-1106-6158
https://openalex.org/A5100331107,Xiang Li,https://orcid.org/0000-0003-1104-1185
https://openalex.org/A5084710974,Shengxian Wang,https://orcid.org/0000-0002-7094-511X
