doi,oa_author_id,oa_author_position,oa_author_is_corresponding,oa_author_raw_name
https://doi.org/10.1016/j.jcis.2019.11.004,https://openalex.org/A5021107803,middle,False,Nguyen Nhat Huy
https://doi.org/10.1016/j.jcis.2019.11.004,https://openalex.org/A5076771261,middle,True,Daniel C.W. Tsang
https://doi.org/10.1016/j.jcis.2019.11.004,https://openalex.org/A5083124889,last,True,Kun-Yi Andrew Lin
https://doi.org/10.1016/j.tourman.2019.104020,https://openalex.org/A5064130481,first,False,Abhinav Sharma
https://doi.org/10.1016/j.tourman.2019.104020,https://openalex.org/A5100644793,middle,False,Sangwon Park
https://doi.org/10.1016/j.tourman.2019.104020,https://openalex.org/A5023917386,last,True,Juan L. Nicolau
https://doi.org/10.1016/j.annals.2019.102820,https://openalex.org/A5030434922,first,True,Haiyan Song
https://doi.org/10.1016/j.annals.2019.102820,https://openalex.org/A5005895330,middle,False,Karen Xie
https://doi.org/10.1016/j.annals.2019.102820,https://openalex.org/A5100769316,middle,False,Jinah Park
https://doi.org/10.1016/j.annals.2019.102820,https://openalex.org/A5100757004,last,False,Wei Chen
https://doi.org/10.1016/j.msec.2019.110308,https://openalex.org/A5007396788,first,False,Zulan Liu
https://doi.org/10.1016/j.msec.2019.110308,https://openalex.org/A5068208462,middle,True,Songmin Shang
https://doi.org/10.1016/j.msec.2019.110308,https://openalex.org/A5101808637,middle,False,Ka-lok Chiu
https://doi.org/10.1016/j.msec.2019.110308,https://openalex.org/A5053435519,middle,False,Shouxiang Jiang
https://doi.org/10.1016/j.msec.2019.110308,https://openalex.org/A5075744596,last,False,Fangyin Dai
https://doi.org/10.1016/j.apsusc.2019.144004,https://openalex.org/A5108823176,first,False,Lihua Li
https://doi.org/10.1016/j.apsusc.2019.144004,https://openalex.org/A5046244179,middle,True,Gao Yang
https://doi.org/10.1016/j.apsusc.2019.144004,https://openalex.org/A5033517239,middle,False,Wing Bun Lee
https://doi.org/10.1016/j.apsusc.2019.144004,https://openalex.org/A5072650208,middle,False,Man Cheung Ng
https://doi.org/10.1016/j.apsusc.2019.144004,https://openalex.org/A5100440647,last,False,Kin Leung Chan
https://doi.org/10.1080/00207543.2019.1605227,https://openalex.org/A5018210315,first,False,Shikha Singh
https://doi.org/10.1080/00207543.2019.1605227,https://openalex.org/A5071044815,middle,False,Subhas Chandra Misra
https://doi.org/10.1080/00207543.2019.1605227,https://openalex.org/A5091374591,last,True,Felix T. S. Chan
https://doi.org/10.1080/10556788.2019.1578766,https://openalex.org/A5039672243,first,False,Xuezhong Wang
https://doi.org/10.1080/10556788.2019.1578766,https://openalex.org/A5013911889,middle,False,Maolin Che
https://doi.org/10.1080/10556788.2019.1578766,https://openalex.org/A5011886900,middle,False,Liqun Qi
https://doi.org/10.1080/10556788.2019.1578766,https://openalex.org/A5014988509,last,True,Yimin Wei
https://doi.org/10.3390/ijerph17238741,https://openalex.org/A5020584131,first,False,Diya Dou
https://doi.org/10.3390/ijerph17238741,https://openalex.org/A5029129567,middle,True,Daniel T. L. Shek
https://doi.org/10.3390/ijerph17238741,https://openalex.org/A5070650865,last,False,Ka Ho Robin Kwok
https://doi.org/10.1016/j.tre.2020.102096,https://openalex.org/A5078004739,first,True,Tsan-Ming Choi
https://doi.org/10.1016/j.corsci.2020.108900,https://openalex.org/A5029486924,first,False,Chen Lin
https://doi.org/10.1016/j.corsci.2020.108900,https://openalex.org/A5053449041,last,True,Haihui Ruan
https://doi.org/10.1016/j.ijheatmasstransfer.2020.120361,https://openalex.org/A5100660635,first,True,Tao Wen
https://doi.org/10.1016/j.ijheatmasstransfer.2020.120361,https://openalex.org/A5033782211,middle,False,Lin Lu
https://doi.org/10.1016/j.ijheatmasstransfer.2020.120361,https://openalex.org/A5005206746,middle,False,Hong Zhong
https://doi.org/10.1016/j.ijheatmasstransfer.2020.120361,https://openalex.org/A5087930982,last,False,Boxu Shen
https://doi.org/10.1016/j.icheatmasstransfer.2020.104783,https://openalex.org/A5101791060,first,False,Dan Zhong
https://doi.org/10.1016/j.icheatmasstransfer.2020.104783,https://openalex.org/A5005206746,middle,False,Hong Zhong
https://doi.org/10.1016/j.icheatmasstransfer.2020.104783,https://openalex.org/A5100660635,last,True,Tao Wen
https://doi.org/10.1002/nag.3110,https://openalex.org/A5006720245,first,False,Kaihui Li
https://doi.org/10.1002/nag.3110,https://openalex.org/A5041310778,middle,True,Zhen‐Yu Yin
https://doi.org/10.1002/nag.3110,https://openalex.org/A5044867223,middle,False,Yungming Cheng
https://doi.org/10.1002/nag.3110,https://openalex.org/A5018702154,middle,False,Ping Cao
https://doi.org/10.1002/nag.3110,https://openalex.org/A5056821526,last,False,Jingjing Meng
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5041441783,first,False,Wayesh Qarony
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5041431237,middle,False,Masayuki Kozawa
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5058028332,middle,False,Haris Ahmad Khan
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5101945683,middle,False,Mohammad Ismail Hossain
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5075568011,middle,False,Alberto Salleo
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5079901383,middle,True,Yuen Hong Tsang
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5088139921,middle,False,Jon Yngve Hardeberg
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5004709233,middle,False,Hiroyuki Fujiwara
https://doi.org/10.1002/admi.202000459,https://openalex.org/A5047560639,last,True,Dietmar Knipp
https://doi.org/10.1016/j.memsci.2020.118403,https://openalex.org/A5073549529,first,False,Zhong Ma
https://doi.org/10.1016/j.memsci.2020.118403,https://openalex.org/A5112550489,middle,False,Guiming Shu
https://doi.org/10.1016/j.memsci.2020.118403,https://openalex.org/A5052557301,last,True,Xiaolong Lu
https://doi.org/10.3390/su12114585,https://openalex.org/A5073089221,first,False,Lina Zhong
https://doi.org/10.3390/su12114585,https://openalex.org/A5065623474,middle,False,Xiaonan Li
https://doi.org/10.3390/su12114585,https://openalex.org/A5005460332,middle,True,Rob Law
https://doi.org/10.3390/su12114585,https://openalex.org/A5015615788,last,True,Sunny Sun
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5008055230,first,False,Zhengong Meng
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5102880822,middle,False,Guijun Li
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5042777016,middle,False,Sze‐Chun Yiu
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5100743289,middle,False,Nianyong Zhu
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5062452759,middle,True,Zhen‐Qiang Yu
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5046846228,middle,False,Chi‐Wah Leung
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5076582889,middle,False,Ian Manners
https://doi.org/10.1002/anie.202002685,https://openalex.org/A5006003842,last,True,Wai‐Yeung Wong
https://doi.org/10.1177/0269215520918352,https://openalex.org/A5051355150,first,False,Donald S Lipardo
https://doi.org/10.1177/0269215520918352,https://openalex.org/A5010384208,last,True,William WN Tsang
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5009665835,first,False,Xiaolong Yang
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5074303262,middle,False,Ling Yue
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5100397972,middle,False,Yue Yu
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5033529678,middle,False,Boao Liu
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5055745474,middle,False,Jingshuang Dang
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5020799950,middle,False,Yuanhui Sun
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5024928062,middle,True,Guijiang Zhou
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5062921435,middle,True,Zhaoxin Wu
https://doi.org/10.1002/adom.202000079,https://openalex.org/A5006003842,last,True,Wai‐Yeung Wong
https://doi.org/10.1016/j.nanoen.2020.104856,https://openalex.org/A5088270663,first,False,Titao Jing
https://doi.org/10.1016/j.nanoen.2020.104856,https://openalex.org/A5051433789,middle,True,Bingang Xu
https://doi.org/10.1016/j.nanoen.2020.104856,https://openalex.org/A5050832437,last,False,Yujue Yang
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5074218878,first,False,Cenqi Yan
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100338064,middle,False,Tao Liu
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100707849,middle,False,Yuzhong Chen
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5021154665,middle,False,Ruijie Ma
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5041933576,middle,False,Hua Tang
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100438640,middle,False,Gang Li
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100398876,middle,False,Tengfei Li
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5018184771,middle,False,Yiqun Xiao
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100637538,middle,False,Tao Yang
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5059550095,middle,False,Xinhui Lu
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5044756341,middle,False,Xiaowei Zhan
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5058196030,middle,False,He Yan
https://doi.org/10.1002/solr.201900377,https://openalex.org/A5100679233,last,True,Bo Tang
https://doi.org/10.1016/j.scitotenv.2020.138468,https://openalex.org/A5062365036,first,False,Shaorun Lin
https://doi.org/10.1016/j.scitotenv.2020.138468,https://openalex.org/A5030769526,middle,False,Yau Kuen Cheung
https://doi.org/10.1016/j.scitotenv.2020.138468,https://openalex.org/A5102595552,middle,False,Yang Xiao
https://doi.org/10.1016/j.scitotenv.2020.138468,https://openalex.org/A5080760430,last,True,Xinyan Huang
https://doi.org/10.1016/j.tranpol.2020.02.002,https://openalex.org/A5042031842,first,False,Xiaodan Jiang
https://doi.org/10.1016/j.tranpol.2020.02.002,https://openalex.org/A5102766720,middle,True,Houming Fan
https://doi.org/10.1016/j.tranpol.2020.02.002,https://openalex.org/A5021588603,middle,False,Meifeng Luo
https://doi.org/10.1016/j.tranpol.2020.02.002,https://openalex.org/A5100527964,last,False,Zhenlin Xu
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5001506246,first,False,Zhuoming Chen
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5078826961,middle,False,Yu Jiang
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5101602162,middle,False,Binjie Xin
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5053435519,middle,False,Shouxiang Jiang
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5100351175,middle,False,Yan Liu
https://doi.org/10.1007/s10854-020-03204-1,https://openalex.org/A5112122403,last,False,Lantian Lin
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5070753724,first,False,Shiwei Mo
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5032993952,middle,False,Fannie O.Y. Lau
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5041163123,middle,False,Alan K.Y. Lok
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5073084055,middle,False,Zoe Y.S. Chan
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5003232226,middle,False,Janet H. Zhang
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5016456888,middle,False,Gary Shum
https://doi.org/10.1016/j.humov.2020.102600,https://openalex.org/A5082952428,last,True,Roy T.H. Cheung
https://doi.org/10.1016/j.buildenv.2020.106783,https://openalex.org/A5079690416,first,False,Yunran Min
https://doi.org/10.1016/j.buildenv.2020.106783,https://openalex.org/A5100613653,middle,True,Yi Chen
https://doi.org/10.1016/j.buildenv.2020.106783,https://openalex.org/A5089961950,middle,True,Hongxing Yang
https://doi.org/10.1016/j.buildenv.2020.106783,https://openalex.org/A5103894620,last,False,Chunmei Guo
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5088747120,first,False,Yuan Zhong
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5052134830,middle,False,Mao Xia
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5018707954,middle,False,Zhi Chen
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5016252818,middle,False,Peixing Gao
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5110235952,middle,False,H.T. (Bert) Hintzen
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5006003842,middle,True,Wai-Yeung Wong
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5100378447,middle,True,Jing Wang
https://doi.org/10.1016/j.isci.2020.100892,https://openalex.org/A5073359942,last,True,Zhi Zhou
https://doi.org/10.1016/j.autcon.2020.103139,https://openalex.org/A5008584423,first,False,Hangxin Li
https://doi.org/10.1016/j.autcon.2020.103139,https://openalex.org/A5100439224,last,True,Shengwei Wang
https://doi.org/10.3390/cancers12010224,https://openalex.org/A5030674027,first,False,Shing Yau Tam
https://doi.org/10.3390/cancers12010224,https://openalex.org/A5001427333,middle,True,Vincent W.C. Wu
https://doi.org/10.3390/cancers12010224,https://openalex.org/A5027076346,last,True,Helen K.W. Law
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5100401433,first,False,Di Wang
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5014667424,middle,False,Yuqing Sun
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5076771261,middle,True,Daniel C.W. Tsang
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5065266286,middle,False,Deyi Hou
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5055216869,middle,False,Eakalak Khan
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5054059516,middle,False,Daniel S. Alessi
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5112503019,middle,False,Yaoyu Zhao
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5017352006,middle,False,Jianyu Gong
https://doi.org/10.1016/j.cej.2020.124243,https://openalex.org/A5035233009,last,True,Linling Wang
https://doi.org/10.1108/ijchm-06-2019-0515,https://openalex.org/A5038430857,first,True,Basak Denizci Guillet
https://doi.org/10.1016/j.aei.2019.101031,https://openalex.org/A5020257277,first,False,Jiage Huo
https://doi.org/10.1016/j.aei.2019.101031,https://openalex.org/A5091374591,middle,True,Felix T.S. Chan
https://doi.org/10.1016/j.aei.2019.101031,https://openalex.org/A5004693919,middle,False,Carman K.M. Lee
https://doi.org/10.1016/j.aei.2019.101031,https://openalex.org/A5081653336,middle,False,Jan Ola Strandhagen
https://doi.org/10.1016/j.aei.2019.101031,https://openalex.org/A5024053576,last,True,Ben Niu
https://doi.org/10.1111/hsc.12940,https://openalex.org/A5027071208,first,True,Xue Bai
https://doi.org/10.1111/hsc.12940,https://openalex.org/A5011357791,middle,False,Daniel W. L. Lai
https://doi.org/10.1111/hsc.12940,https://openalex.org/A5008706704,last,False,Chang Liu
https://doi.org/10.1016/j.energy.2019.116718,https://openalex.org/A5048373589,first,False,Yuekuan Zhou
https://doi.org/10.1016/j.energy.2019.116718,https://openalex.org/A5035441506,last,True,Siqian Zheng
https://doi.org/10.1016/j.conbuildmat.2019.117897,https://openalex.org/A5100671980,first,False,Hongyan Li
https://doi.org/10.1016/j.conbuildmat.2019.117897,https://openalex.org/A5008198026,middle,False,Siqi Ding
https://doi.org/10.1016/j.conbuildmat.2019.117897,https://openalex.org/A5031292325,middle,False,Liqing Zhang
https://doi.org/10.1016/j.conbuildmat.2019.117897,https://openalex.org/A5078645076,middle,False,Jian Ouyang
https://doi.org/10.1016/j.conbuildmat.2019.117897,https://openalex.org/A5003236073,last,True,Baoguo Han
https://doi.org/10.1016/j.ijhydene.2019.11.131,https://openalex.org/A5071845195,first,False,Xiao-Ye Zhou
https://doi.org/10.1016/j.ijhydene.2019.11.131,https://openalex.org/A5024401112,middle,False,Xu-Sheng Yang
https://doi.org/10.1016/j.ijhydene.2019.11.131,https://openalex.org/A5102346040,middle,True,Ji-Hua Zhu
https://doi.org/10.1016/j.ijhydene.2019.11.131,https://openalex.org/A5100432911,last,False,Feng Xing
https://doi.org/10.1016/j.buildenv.2019.106585,https://openalex.org/A5012286710,first,False,Wenfang Song
https://doi.org/10.1016/j.buildenv.2019.106585,https://openalex.org/A5077817793,middle,True,Yehu Lu
https://doi.org/10.1016/j.buildenv.2019.106585,https://openalex.org/A5100673286,middle,False,Yuping Liu
https://doi.org/10.1016/j.buildenv.2019.106585,https://openalex.org/A5002434842,middle,False,Yang Yang
https://doi.org/10.1016/j.buildenv.2019.106585,https://openalex.org/A5068232347,last,False,Xinghong Jiang
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5074200175,first,False,Qiuhong Min
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5109485589,middle,False,Jing Lei
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5043507929,middle,False,Xin Guo
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5100427967,middle,False,Ting Wang
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5004719521,middle,False,Qihua Yang
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5089096517,middle,False,Dacheng Zhou
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5058913766,middle,False,Xue Yu
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5004103997,middle,False,Siu Fung Yu
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5062653189,middle,True,Jianbei Qiu
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5023814198,middle,True,Qiuqiang Zhan
https://doi.org/10.1002/adfm.201906137,https://openalex.org/A5052696729,last,True,Xuhui Xu
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5106027809,first,True,Kwok-Fai Chung
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5000677557,middle,False,Ho-Cheung Ho
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5101486086,middle,False,Yi-fei Hu
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5046634435,middle,False,Kai Wang
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5101966277,middle,False,Xiao Liu
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5052415252,middle,False,Meng Xiao
https://doi.org/10.1016/j.engstruct.2019.110051,https://openalex.org/A5108337846,last,False,David A. Nethercot
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5101488895,first,False,Xiazi Huang
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5101845583,middle,False,Wenting Shang
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5101805519,middle,False,Han Deng
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5100768604,middle,False,Yingying Zhou
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5100638878,middle,False,Fei Cao
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5026363132,middle,False,Chihua Fang
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5043243765,middle,True,Puxiang Lai
https://doi.org/10.1016/j.apmt.2019.100484,https://openalex.org/A5100429270,last,True,Jie Tian
https://doi.org/10.1016/j.conbuildmat.2019.117542,https://openalex.org/A5022917844,first,True,Wen-Bo Chen
https://doi.org/10.1016/j.conbuildmat.2019.117542,https://openalex.org/A5004401883,middle,False,Wei-Qiang Feng
https://doi.org/10.1016/j.conbuildmat.2019.117542,https://openalex.org/A5012080938,last,False,Jian-Hua Yin
https://doi.org/10.1016/j.tmp.2019.100586,https://openalex.org/A5078495471,first,True,Mimi Li
https://doi.org/10.1016/j.tmp.2019.100586,https://openalex.org/A5011354429,middle,False,Wenqing Xu
https://doi.org/10.1016/j.tmp.2019.100586,https://openalex.org/A5100321260,last,False,Yuhao Chen
https://doi.org/10.1016/j.jechem.2019.07.011,https://openalex.org/A5064126560,first,False,Jian-Qiu Huang
https://doi.org/10.1016/j.jechem.2019.07.011,https://openalex.org/A5059483574,middle,False,Xiuyi Lin
https://doi.org/10.1016/j.jechem.2019.07.011,https://openalex.org/A5033052757,middle,False,Hong Tan
https://doi.org/10.1016/j.jechem.2019.07.011,https://openalex.org/A5055735668,middle,False,Xiaoqiong Du
https://doi.org/10.1016/j.jechem.2019.07.011,https://openalex.org/A5004514910,last,True,Biao Zhang
https://doi.org/10.1016/j.jhazmat.2019.121034,https://openalex.org/A5113706628,first,False,Bao Jian Zhan
https://doi.org/10.1016/j.jhazmat.2019.121034,https://openalex.org/A5065701924,middle,False,Jiang-Shan Li
https://doi.org/10.1016/j.jhazmat.2019.121034,https://openalex.org/A5016478210,middle,False,Dong Xing Xuan
https://doi.org/10.1016/j.jhazmat.2019.121034,https://openalex.org/A5080970906,last,True,Chi Sun Poon
https://doi.org/10.1016/j.ijhm.2019.102355,https://openalex.org/A5037204981,first,False,Hui Fu
https://doi.org/10.1016/j.ijhm.2019.102355,https://openalex.org/A5103159189,middle,False,Wenhong Chen
https://doi.org/10.1016/j.ijhm.2019.102355,https://openalex.org/A5038442604,middle,True,Xiang Huang
https://doi.org/10.1016/j.ijhm.2019.102355,https://openalex.org/A5100457515,middle,False,Meng Li
https://doi.org/10.1016/j.ijhm.2019.102355,https://openalex.org/A5061920945,last,False,Mehmet Ali Köseoglu
https://doi.org/10.1111/cxo.12933,https://openalex.org/A5069572741,first,False,Jason K Lau
https://doi.org/10.1111/cxo.12933,https://openalex.org/A5041138389,middle,False,Stephen J Vincent
https://doi.org/10.1111/cxo.12933,https://openalex.org/A5037729510,middle,False,Sin‐wan Cheung
https://doi.org/10.1111/cxo.12933,https://openalex.org/A5047771656,last,False,Pauline Cho
https://doi.org/10.1007/s10668-018-00303-2,https://openalex.org/A5102006772,first,False,Xiaofang Wu
https://doi.org/10.1007/s10668-018-00303-2,https://openalex.org/A5010924875,middle,False,Luoping Zhang
https://doi.org/10.1007/s10668-018-00303-2,https://openalex.org/A5021588603,last,False,Meifeng Luo
https://doi.org/10.1016/j.enggeo.2020.105911,https://openalex.org/A5100637385,first,False,Han-Lin Wang
https://doi.org/10.1016/j.enggeo.2020.105911,https://openalex.org/A5041310778,middle,True,Zhen-Yu Yin
https://doi.org/10.1016/j.enggeo.2020.105911,https://openalex.org/A5024893578,middle,False,Pin Zhang
https://doi.org/10.1016/j.enggeo.2020.105911,https://openalex.org/A5102341244,last,False,Yin-Fu Jin
https://doi.org/10.1108/ijchm-03-2020-0234,https://openalex.org/A5064920618,first,False,Hengyun Li
https://doi.org/10.1108/ijchm-03-2020-0234,https://openalex.org/A5087456682,middle,False,Fang Meng
https://doi.org/10.1108/ijchm-03-2020-0234,https://openalex.org/A5102008962,last,False,Bing Pan
https://doi.org/10.1016/j.landurbplan.2020.103934,https://openalex.org/A5102199412,first,False,Yao Sun
https://doi.org/10.1016/j.landurbplan.2020.103934,https://openalex.org/A5037002019,middle,True,Yiwen Shao
https://doi.org/10.1016/j.landurbplan.2020.103934,https://openalex.org/A5042165319,last,False,Edwin H.W. Chan
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5100530411,first,False,Shifa Xu
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5100601905,middle,True,Guoyang Lu
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5075809314,middle,True,Bin Hong
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5101831600,middle,False,Xinyan Jiang
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5068831099,middle,False,Geng Peng
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5100445456,middle,False,Dawei Wang
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/A5055417775,last,False,Markus Oeser
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/A5015215048,first,False,Peiyi Sun
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/A5039959456,middle,False,Chuanjia Wu
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/A5100607031,middle,False,Feng Zhu
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/A5100382787,middle,True,Shuangfeng Wang
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/A5080760430,last,True,Xinyan Huang
https://doi.org/10.1016/j.oceaneng.2020.107921,https://openalex.org/A5048940448,first,False,Pei Wang
https://doi.org/10.1016/j.oceaneng.2020.107921,https://openalex.org/A5041310778,last,True,Zhen-Yu Yin
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/A5022950914,first,False,Wen-Jie Yang
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/A5066433473,middle,False,Jill Abrigo
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/A5110537697,middle,False,Yannie Oi-Yan Soo
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/A5102098657,middle,False,Simon Wong
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/A5060145640,middle,False,Ka-Sing Wong
