oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5071047582,Hyunsu Kim,https://orcid.org/0000-0003-0103-9313
https://openalex.org/A5075608178,Kevin Kam Fung So,https://orcid.org/0000-0002-4846-7481
https://openalex.org/A5026159346,Seunghun Shin,https://orcid.org/0000-0001-7022-6732
https://openalex.org/A5100646614,Jing Li,https://orcid.org/0000-0003-3621-0838
https://openalex.org/A5100669788,Shijie Zhang,https://orcid.org/0000-0002-9269-5406
https://openalex.org/A5029552890,Jiajun Zheng,https://orcid.org/0000-0001-7292-2678
https://openalex.org/A5036664258,Di Lan,https://orcid.org/0000-0001-8570-4450
https://openalex.org/A5049699421,Zhenguo Gao,https://orcid.org/0000-0002-5953-1514
https://openalex.org/A5101100651,Xiaowei Liang,
https://openalex.org/A5014760742,Qingfeng Tian,
https://openalex.org/A5103223723,Zhiwei Zhao,
https://openalex.org/A5081547303,Guanglei Wu,https://orcid.org/0000-0001-6145-3415
https://openalex.org/A5048633030,Ye Liu,https://orcid.org/0000-0001-9597-0525
https://openalex.org/A5100395267,Huifang Li,https://orcid.org/0000-0003-4626-7416
https://openalex.org/A5103220054,Chao Hu,https://orcid.org/0000-0001-6183-9051
https://openalex.org/A5008824608,Shuang Luo,https://orcid.org/0000-0003-3832-0475
https://openalex.org/A5082507557,Yan Luo,https://orcid.org/0000-0002-9533-6070
https://openalex.org/A5002277899,Chang Wen Chen,https://orcid.org/0000-0002-6720-234X
https://openalex.org/A5008473103,Hongyang Chen,https://orcid.org/0000-0002-7626-0162
https://openalex.org/A5062806166,Junxiong Wu,
https://openalex.org/A5028924646,Manxian Li,
https://openalex.org/A5108782712,Jingyue Zhao,
https://openalex.org/A5065849457,Zulin Li,
https://openalex.org/A5016406393,Manxi Wang,https://orcid.org/0000-0001-9266-8611
https://openalex.org/A5100660364,Xuan Li,https://orcid.org/0000-0001-5066-0523
https://openalex.org/A5103031135,Chuanping Li,https://orcid.org/0000-0002-4985-3210
https://openalex.org/A5101468145,Xiaochuan Chen,https://orcid.org/0000-0002-5720-7657
https://openalex.org/A5104806002,Xiaoyan Li,https://orcid.org/0000-0001-7362-7128
https://openalex.org/A5072693495,Yiu‐Wing Mai,https://orcid.org/0000-0002-9141-2793
https://openalex.org/A5100384013,Yuming Chen,https://orcid.org/0000-0002-7180-9515
https://openalex.org/A5053009588,Yi Jiang,https://orcid.org/0000-0003-1965-0372
https://openalex.org/A5011145004,Zhi‐Hui Zhan,https://orcid.org/0000-0003-0862-0514
https://openalex.org/A5025285243,Kay Chen Tan,https://orcid.org/0000-0002-6802-2463
https://openalex.org/A5100400217,Jun Zhang,https://orcid.org/0000-0001-7835-9871
https://openalex.org/A5112743858,Qingde Wang,
https://openalex.org/A5042370262,Sunhua Huang,https://orcid.org/0000-0002-0641-818X
https://openalex.org/A5085478964,Linyun Xiong,https://orcid.org/0000-0001-8524-8256
