doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5010845083,https://openalex.org/I47720641,"School of Artificial Intelligence and Automation, Key Laboratory of Image Processing and Intelligence Control, Ministry of Education of China, Huazhong University of Science and Technology, Wuhan, China"
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5100421591,https://openalex.org/I179060312,"School of Electrical Engineering, Northeast Electric Power University, Jilin, China"
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5050381337,https://openalex.org/I162868743,"Key Laboratory of Smart Grid of Ministry of Education, Tianjin University, Tianjin, China"
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5035518578,https://openalex.org/I172675005,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore"
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5109857223,https://openalex.org/I14243506,"Department of Electrical Engineering, The Hong Kong Polytechnic University, Hong Kong, China"
https://doi.org/10.1109/tste.2023.3321591,https://openalex.org/A5081245089,https://openalex.org/I47720641,"School of Artificial Intelligence and Automation, Key Laboratory of Image Processing and Intelligence Control, Ministry of Education of China, Huazhong University of Science and Technology, Wuhan, China"
https://doi.org/10.1111/mice.13115,https://openalex.org/A5088993370,https://openalex.org/I219193219,Lyles School of Civil Engineering Purdue University  West Lafayette Indiana USA
https://doi.org/10.1111/mice.13115,https://openalex.org/A5069471778,https://openalex.org/I135310074,Department of Civil and Environmental Engineering University of Wisconsin‐Madison Madison Wisconsin USA
https://doi.org/10.1111/mice.13115,https://openalex.org/A5021997288,https://openalex.org/I219193219,Lyles School of Civil Engineering Purdue University  West Lafayette Indiana USA
https://doi.org/10.1111/mice.13115,https://openalex.org/A5100736294,https://openalex.org/I157485424,Cho Chun Shik Graduate School of Mobility Korea Advanced Institute of Science and Technology  Daejeon South Korea
https://doi.org/10.1111/mice.13115,https://openalex.org/A5051277728,https://openalex.org/I14243506,Department of Industrial and Systems Engineering The Hong Kong Polytechnic University Hung Hom Kowloon Hong Kong
https://doi.org/10.1111/mice.13115,https://openalex.org/A5065592706,https://openalex.org/I219193219,Lyles School of Civil Engineering Purdue University  West Lafayette Indiana USA
https://doi.org/10.1016/j.cemconcomp.2023.105320,https://openalex.org/A5081765926,https://openalex.org/I3125743391,"Department of Civil and Environmental Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong, China, School of Water Resource and Environmental, Research Center of Environmental Science and Engineering, China University of Geosciences (Beijing), Beijing, China"
