doi,oa_funder_id,oa_award_id
https://doi.org/10.1016/j.exer.2021.108865,https://openalex.org/F4320312892,
https://doi.org/10.1016/j.ergon.2021.103237,https://openalex.org/F4320321592,152161/17E
https://doi.org/10.1016/j.ergon.2021.103237,https://openalex.org/F4320321920,ITP/035/18TI
https://doi.org/10.1016/j.ergon.2021.103237,https://openalex.org/F4320322598,ZVR3
https://doi.org/10.1109/jlt.2021.3124267,https://openalex.org/F4320337111,2021A1515012544
https://doi.org/10.1002/stc.2869,https://openalex.org/F4320321001,51578424
https://doi.org/10.1080/10920277.2021.1966805,https://openalex.org/F4320321001,11971409
https://doi.org/10.1080/19388160.2021.1972071,https://openalex.org/F4320322598,G-UA9V
https://doi.org/10.1016/j.apmr.2021.04.013,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.clae.2021.101484,https://openalex.org/F4320322598,
https://doi.org/10.1007/s10338-021-00250-y,https://openalex.org/F4320321001,11621062
https://doi.org/10.1007/s10338-021-00250-y,https://openalex.org/F4320321001,11772294
https://doi.org/10.1109/tmag.2021.3097587,https://openalex.org/F4320321001,52077033
https://doi.org/10.1109/tmag.2021.3097587,https://openalex.org/F4320321001,52077187
https://doi.org/10.1109/tmag.2021.3097587,https://openalex.org/F4320324856,
https://doi.org/10.1109/tmag.2021.3097587,https://openalex.org/F4320335787,2242017K41003
https://doi.org/10.1109/tpds.2021.3086274,https://openalex.org/F4320321001,61872310
https://doi.org/10.1109/tpds.2021.3086274,https://openalex.org/F4320321001,61832005
https://doi.org/10.1109/tpds.2021.3086274,https://openalex.org/F4320321001,61872175
https://doi.org/10.1109/tpds.2021.3086274,https://openalex.org/F4320322769,BK20181252
https://doi.org/10.1109/tpds.2021.3086274,https://openalex.org/F4320326705,R2020A045
https://doi.org/10.1080/23249935.2021.1931550,https://openalex.org/F4320306076,#1949710
https://doi.org/10.1007/s10288-021-00480-3,https://openalex.org/F4320321001,11771406
https://doi.org/10.1007/s10288-021-00480-3,https://openalex.org/F4320321543,2019M652555
https://doi.org/10.1080/0305215x.2021.1872558,https://openalex.org/F4320321001,11572356
https://doi.org/10.1080/0305215x.2021.1872558,https://openalex.org/F4320321921,2016A030313730
https://doi.org/10.1080/0305215x.2021.1872558,https://openalex.org/F4320326279,2016KTSCX075
https://doi.org/10.1080/0305215x.2021.1872558,https://openalex.org/F4320326279,2019KTSCX086
https://doi.org/10.1177/1938965520979174,https://openalex.org/F4320322598,1-BE0M
https://doi.org/10.1007/s10660-020-09420-5,https://openalex.org/F4320321001,71701019/G0114
https://doi.org/10.1080/07268602.2023.2180320,https://openalex.org/F4320326270,JJKH20211252SK
https://doi.org/10.1109/acp55869.2022.10088888,https://openalex.org/F4320321001,
https://doi.org/10.1109/acp55869.2022.10088888,https://openalex.org/F4320322598,
https://doi.org/10.1109/acp55869.2022.10088888,https://openalex.org/F4320329815,
https://doi.org/10.1109/acp55869.2022.10089128,https://openalex.org/F4320321001,
https://doi.org/10.1145/3522740,https://openalex.org/F4320321001,"62172328, U20A20175, U1808207"
https://doi.org/10.1186/s43251-022-00059-w,https://openalex.org/F4320321592,C7038-20G
https://doi.org/10.1186/s43251-022-00059-w,https://openalex.org/F4320321592,152246/18E
https://doi.org/10.1186/s43251-022-00059-w,https://openalex.org/F4320322598,"ZE2L, ZVX6"
https://doi.org/10.1145/3574131.3574434,https://openalex.org/F4320321001,62072334
https://doi.org/10.1109/ieem55944.2022.9989607,https://openalex.org/F4320322598,
https://doi.org/10.1109/ieem55944.2022.9989729,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.envpol.2021.116554,https://openalex.org/F4320321001,
https://doi.org/10.1038/s41563-020-00902-3,https://openalex.org/F4320321592,PolyU 153032/18P
https://doi.org/10.1038/s41563-020-00902-3,https://openalex.org/F4320321921,2018A030313059
https://doi.org/10.1038/s41563-020-00902-3,https://openalex.org/F4320323540,XJ2016051
https://doi.org/10.1038/s41563-020-00902-3,https://openalex.org/F4320335595,51872095
https://doi.org/10.1016/j.jsv.2020.115741,https://openalex.org/F4320321001,
https://doi.org/10.1016/j.jsv.2020.115741,https://openalex.org/F4320321592,
https://doi.org/10.1016/j.jsv.2020.115741,https://openalex.org/F4320322598,
https://doi.org/10.1016/j.watres.2021.117011,https://openalex.org/F4320306114,
https://doi.org/10.1016/j.watres.2021.117011,https://openalex.org/F4320321592,
https://doi.org/10.1016/j.ijhm.2020.102795,https://openalex.org/F4320322598,
