doi,oa_author_id,oa_institution_id,oa_raw_affiliation_string
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5100959920,https://openalex.org/I19820366,"Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5037747043,https://openalex.org/I14243506,"Department of Applied Physics, Research Institute for Smart Energy, The Hong Kong Polytechnic University, Hong Kong SAR, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5100693952,https://openalex.org/I183067930,"Shanghai Key Laboratory of Electrical Insulation and Thermal Aging, Shanghai Jiao Tong University, Shanghai 200240, China, Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5100693952,https://openalex.org/I4210145761,"Shanghai Key Laboratory of Electrical Insulation and Thermal Aging, Shanghai Jiao Tong University, Shanghai 200240, China, Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5100693952,https://openalex.org/I19820366,"Shanghai Key Laboratory of Electrical Insulation and Thermal Aging, Shanghai Jiao Tong University, Shanghai 200240, China, Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5106406038,https://openalex.org/I4210145761,"Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5106406038,https://openalex.org/I19820366,"Shenzhen Institute of Advanced Electronic Materials, Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5083314215,https://openalex.org/I4210119392,"System Packaging and Integration Research Center, Institute of Microelectronics of Chinese Academy of Sciences, Beijing 100029, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5083314215,https://openalex.org/I19820366,"System Packaging and Integration Research Center, Institute of Microelectronics of Chinese Academy of Sciences, Beijing 100029, China"
https://doi.org/10.1016/j.apmt.2020.100882,https://openalex.org/A5064469812,https://openalex.org/I14243506,"Department of Applied Physics, Research Institute for Smart Energy, The Hong Kong Polytechnic University, Hong Kong SAR, China"
