oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5100720273,Rong Li,https://orcid.org/0000-0003-1037-0841
https://openalex.org/A5038129626,Lorenzo Toniazzi,
https://openalex.org/A5040079018,Hon-Ming Cheung,
https://openalex.org/A5059899167,Sandra Lai-Fong Shum,
https://openalex.org/A5030914081,Mohammad Faisal Haider,https://orcid.org/0000-0003-4814-1673
https://openalex.org/A5019265861,Hanfei Mei,https://orcid.org/0000-0002-8921-494X
https://openalex.org/A5071106759,Victor Giurgiutiu,https://orcid.org/0000-0001-8948-677X
https://openalex.org/A5086927702,Chi Cheong Allen Ng,
https://openalex.org/A5100436697,Jie Zhang,https://orcid.org/0000-0002-1028-6765
https://openalex.org/A5036576171,Tsui Tze Fung,
https://openalex.org/A5101527767,Quanquan Liu,https://orcid.org/0000-0001-7137-8332
https://openalex.org/A5059877501,Yuen Ho Yeung,
https://openalex.org/A5034844248,Christopher Chun Yu Mak,https://orcid.org/0000-0001-6934-6518
https://openalex.org/A5048435930,Kit San Yeung,https://orcid.org/0000-0002-1480-3619
https://openalex.org/A5014395574,Steven Lim Cho Pei,https://orcid.org/0000-0003-1335-5380
https://openalex.org/A5087155263,Dingge Ying,
https://openalex.org/A5016149539,Mullin H.C. Yu,https://orcid.org/0000-0002-3017-0807
https://openalex.org/A5038110272,Pak-cheong Chow,https://orcid.org/0000-0001-8978-2501
https://openalex.org/A5018436063,Yiu‐fai Cheung,https://orcid.org/0000-0002-7279-4992
https://openalex.org/A5027881770,Brian Hon‐Yin Chung,https://orcid.org/0000-0002-7044-5916
https://openalex.org/A5101856207,Jing Zhang,https://orcid.org/0000-0001-7583-9431
https://openalex.org/A5085246686,Beenish Tariq,https://orcid.org/0000-0002-3576-5674
https://openalex.org/A5008540234,Sadaf Taimoor,https://orcid.org/0000-0001-5518-700X
https://openalex.org/A5086159376,Hammad Najam,
https://openalex.org/A5027035659,Waseem Hassan,https://orcid.org/0000-0003-3488-9496
https://openalex.org/A5108653812,Cai-Jun Shi,
https://openalex.org/A5100645703,Yanfeng Wang,https://orcid.org/0000-0001-7873-6577
https://openalex.org/A5029170888,Robyn Phipps,https://orcid.org/0000-0003-2810-7662
https://openalex.org/A5045710688,Duo-Jie Weng,
https://openalex.org/A5100412224,Chong Liu,https://orcid.org/0000-0001-6953-3612
https://openalex.org/A5045723314,Haifeng Jiang,https://orcid.org/0000-0002-1531-0787
https://openalex.org/A5062972536,Yangmin Lin,https://orcid.org/0000-0003-4345-6799
https://openalex.org/A5112535019,Sai Wing Sin,
https://openalex.org/A5019567055,Wing Kwan Kwok,
https://openalex.org/A5039450689,Yishu Lin,https://orcid.org/0000-0002-1315-2279
https://openalex.org/A5101852038,Wenxue Cai,https://orcid.org/0000-0001-8318-8667
https://openalex.org/A5101907057,Lin Huang,https://orcid.org/0000-0002-0611-985X
https://openalex.org/A5110708778,Zi-Yang Zhang,
https://openalex.org/A5006158992,Chun-Lu Zhang,
https://openalex.org/A5100457514,Meng Li,https://orcid.org/0000-0002-8348-6768
https://openalex.org/A5059721562,Zi Cai,https://orcid.org/0000-0003-0881-6154
https://openalex.org/A5047646288,Yun Yang,https://orcid.org/0000-0002-8661-7444
https://openalex.org/A5101557527,Tao Li,https://orcid.org/0000-0002-9920-5115
https://openalex.org/A5065282969,Feng Gao,https://orcid.org/0000-0002-4902-7429
https://openalex.org/A5091721057,Hongyu Chu,
https://openalex.org/A5100767384,Liang Chen,https://orcid.org/0000-0002-3147-5688
https://openalex.org/A5102319117,Liangjie Du,
https://openalex.org/A5025243456,Mingliang Yang,
https://openalex.org/A5100361773,Jun Li,https://orcid.org/0000-0002-1171-7141
https://openalex.org/A5101977859,Degang Yang,https://orcid.org/0000-0002-2212-6793
https://openalex.org/A5100430234,Hong Zhang,https://orcid.org/0000-0001-6274-6949
https://openalex.org/A5100439800,Jianjun Li,https://orcid.org/0000-0002-8767-9049
https://openalex.org/A5038796817,You-De Dai,https://orcid.org/0000-0002-7690-3236
https://openalex.org/A5011523099,Wen-Long Zhuang,https://orcid.org/0000-0003-1271-2403
https://openalex.org/A5056705427,Annie Ko,https://orcid.org/0000-0003-4526-9989
https://openalex.org/A5042526869,Ryoichi Tamura,
https://openalex.org/A5100666554,Yang Xiang,https://orcid.org/0000-0001-5252-0831
https://openalex.org/A5103096558,Lei Qiu,https://orcid.org/0000-0002-0271-7844
https://openalex.org/A5043557585,Arshad Javed,https://orcid.org/0000-0002-5018-3330
https://openalex.org/A5013169706,Rita Peihua Zhang,https://orcid.org/0000-0001-9907-6491
https://openalex.org/A5107861250,Francis K.W. Wong,
https://openalex.org/A5031173676,Ming‐Sum Leung,
https://openalex.org/A5023020840,K.K. Chan,https://orcid.org/0000-0003-1445-7717
https://openalex.org/A5031668549,Wenjuan Dai,https://orcid.org/0009-0000-2772-5106
https://openalex.org/A5091613300,Cheuk‐Yan Wong,
https://openalex.org/A5110693206,K.K. Au,
https://openalex.org/A5024399876,Pik‐Ying Wong,
https://openalex.org/A5079819848,Weiyuan John Kao,
https://openalex.org/A5103235554,Regina Cheuk‐Lam Lo,https://orcid.org/0000-0001-6213-0343
https://openalex.org/A5100729865,Zhipeng Xu,https://orcid.org/0000-0002-5310-6170
https://openalex.org/A5052512077,Yichen Miao,https://orcid.org/0000-0002-3467-0585
https://openalex.org/A5074679965,Haikuan Wu,https://orcid.org/0000-0001-7500-6050
https://openalex.org/A5074472353,Xun Yuan,
https://openalex.org/A5013659117,Huaqiang Tan,
https://openalex.org/A5100670330,Huan Huang,https://orcid.org/0000-0003-0698-5683
https://openalex.org/A5065509878,Hiu Man Yip,https://orcid.org/0000-0002-6917-5576
https://openalex.org/A5076432970,Zerui Wang,https://orcid.org/0000-0003-4281-5120
https://openalex.org/A5100432616,Peng Li,https://orcid.org/0000-0001-5438-0756
https://openalex.org/A5063410156,Tak Hong Cheung,
https://openalex.org/A5015397177,Yun‐hui Liu,
https://openalex.org/A5002961378,Xuanyu Chen,https://orcid.org/0000-0003-3092-5728
https://openalex.org/A5082269162,Shukai DUAN,
https://openalex.org/A5101071952,Liuting SHANG,
https://openalex.org/A5114247512,Charlotte Dixon,
https://openalex.org/A5069173391,Mónica Mateo García,https://orcid.org/0000-0001-7331-4818
https://openalex.org/A5067127514,Victoria Burns,https://orcid.org/0000-0001-6755-9712
https://openalex.org/A5017934662,Christine A. Walsh,https://orcid.org/0000-0002-0945-0185
https://openalex.org/A5058552295,Yin Lam Chu,
https://openalex.org/A5022935416,Harriet Li,
https://openalex.org/A5009074612,Pik Lan Amanda Ng,
https://openalex.org/A5031310279,Siu Ting Kong,
https://openalex.org/A5100396882,Hao Zhang,https://orcid.org/0000-0002-2860-5912
https://openalex.org/A5084357463,Yusheng Lin,https://orcid.org/0000-0002-3693-3377
https://openalex.org/A5031365407,Felix N. Ugwu,
https://openalex.org/A5076793398,Vicki Ma,
https://openalex.org/A5087589418,Simon Pang,
https://openalex.org/A5008623843,Angel S. Chow,
https://openalex.org/A5082690919,Chuangchuang Wang,
https://openalex.org/A5101779634,Jinyu Tian,https://orcid.org/0000-0002-8495-8034
https://openalex.org/A5000473388,Kuiyang Wang,https://orcid.org/0000-0001-9721-3245
https://openalex.org/A5100370058,Zhiyong Chen,https://orcid.org/0000-0003-0475-3491
https://openalex.org/A5011544354,Tianqi Zhang,https://orcid.org/0009-0004-5499-2890
https://openalex.org/A5076590097,Z.B. Chen,
https://openalex.org/A5012706447,Ching‐Hsiang Cheng,https://orcid.org/0000-0003-2424-6219
https://openalex.org/A5052495670,Karen Lai,https://orcid.org/0000-0003-1639-7658
https://openalex.org/A5027505451,Xunjia Zhuo,
https://openalex.org/A5101610583,Yang Chen,https://orcid.org/0000-0003-4191-3810
https://openalex.org/A5075799798,Peng Lian,https://orcid.org/0000-0001-9208-005X
https://openalex.org/A5065144664,Yubin Yang,https://orcid.org/0000-0001-9486-2282
https://openalex.org/A5054653829,Mingyu Liu,https://orcid.org/0000-0001-8188-9953
https://openalex.org/A5050664549,Xiaobing Feng,https://orcid.org/0000-0002-3328-5247
https://openalex.org/A5111688320,Z. C. Cao,
https://openalex.org/A5017216022,João Gouveia,https://orcid.org/0000-0001-8345-9754
https://openalex.org/A5051475767,Mina Saee,https://orcid.org/0000-0002-8492-8433
https://openalex.org/A5101962457,Qingli Qi,https://orcid.org/0000-0002-4809-2798
https://openalex.org/A5087176435,Jiheng Li,https://orcid.org/0000-0003-1226-732X
https://openalex.org/A5051961847,Xing Mu,https://orcid.org/0000-0002-6406-7306
https://openalex.org/A5101839035,Xiaoqian Bao,https://orcid.org/0000-0002-3066-089X
https://openalex.org/A5101962458,Xuexu Gao,https://orcid.org/0000-0003-0935-3841
https://openalex.org/A5100642973,Xiang Li,https://orcid.org/0000-0001-8875-1930
https://openalex.org/A5053136155,Vivien S. Huan,
https://openalex.org/A5010377204,Gregory Arief D. Liem,https://orcid.org/0000-0003-2523-5095
https://openalex.org/A5000380353,Trivina Kang,https://orcid.org/0000-0002-2995-8023
https://openalex.org/A5079046783,Qinyuen Wong,
https://openalex.org/A5046599801,Jeanette Y. P. Yeo,
https://openalex.org/A5076458992,Cheng Yang,https://orcid.org/0000-0002-6815-3316
https://openalex.org/A5101799181,Penglin Zhang,https://orcid.org/0000-0001-9470-7362
https://openalex.org/A5040452588,Janise E. Rodgers,
https://openalex.org/A5047213536,David Milledge,https://orcid.org/0000-0003-4077-4898
https://openalex.org/A5043923009,Alexander L. Densmore,https://orcid.org/0000-0003-0629-6554
https://openalex.org/A5015100753,Craig A. Davis,https://orcid.org/0009-0007-7737-4878
https://openalex.org/A5066481236,Philip England,https://orcid.org/0000-0002-9024-8901
https://openalex.org/A5081529024,John Young,https://orcid.org/0000-0003-4399-5960
https://openalex.org/A5109878475,Yue Cao,https://orcid.org/0009-0005-2380-1139
https://openalex.org/A5085143391,Arrietta Chakos,
https://openalex.org/A5100735624,Xiaoli Li,https://orcid.org/0000-0002-1846-2030
https://openalex.org/A5029726956,Emily So,https://orcid.org/0000-0002-2460-0452
https://openalex.org/A5013399958,B. Parsons,https://orcid.org/0000-0001-5120-4917
https://openalex.org/A5023202979,Lei Sun,https://orcid.org/0000-0003-0096-7804
https://openalex.org/A5100878711,Wen-Chen Ouyang,
https://openalex.org/A5112429290,Ming-Yi Wu,
https://openalex.org/A5024320813,Li‐Chieh Kuo,https://orcid.org/0000-0002-5644-655X
https://openalex.org/A5102894951,Hengyu Liu,https://orcid.org/0000-0001-9356-7636
https://openalex.org/A5015638471,Yihong Ru,
https://openalex.org/A5112508686,Meng-Hsing Wu,
https://openalex.org/A5103858999,Chih-Wei Lin,
https://openalex.org/A5077556132,Siu-Yu Law,
https://openalex.org/A5042423138,Michael To,https://orcid.org/0000-0001-6853-0591
https://openalex.org/A5091500236,Michael J. Holosko,https://orcid.org/0000-0002-1610-0079
https://openalex.org/A5077377004,Wen Wu,https://orcid.org/0000-0002-8277-2914
https://openalex.org/A5000894884,Peter Tavel,https://orcid.org/0000-0001-7072-001X
https://openalex.org/A5032508019,Sheung‐Tak Cheng,https://orcid.org/0000-0003-2923-4217
https://openalex.org/A5102976951,Victor C. Y. Lau,https://orcid.org/0000-0001-5929-4929
https://openalex.org/A5009826640,Hadis Jalilian Mashhoud,https://orcid.org/0000-0002-7058-7551
https://openalex.org/A5010512324,Ali Komak Panah,
