oa_author_id,oa_author_name,oa_author_orcid
https://openalex.org/A5101779033,Bo Li,https://orcid.org/0000-0003-1358-399X
https://openalex.org/A5100526416,Hongqiang Chu,
https://openalex.org/A5088196965,Linhua Jiang,https://orcid.org/0000-0002-1485-8177
https://openalex.org/A5102014322,Lin Wang,https://orcid.org/0009-0002-0205-569X
https://openalex.org/A5002301808,Weizhun Jin,
https://openalex.org/A5086274483,Miao Cui,https://orcid.org/0000-0001-7751-9159
https://openalex.org/A5066533595,Kunkun Zhu,https://orcid.org/0000-0003-3228-4338
https://openalex.org/A5050860687,Linmao Ma,
https://openalex.org/A5100456548,Liang Wang,https://orcid.org/0000-0002-6381-1148
https://openalex.org/A5100393307,Yangyang Liu,https://orcid.org/0000-0002-3913-5979
https://openalex.org/A5088885490,Bo Ding,https://orcid.org/0000-0002-1236-8318
https://openalex.org/A5049267992,Pengkun Liu,https://orcid.org/0000-0001-5329-5728
https://openalex.org/A5026653269,Jingjing Guo,https://orcid.org/0000-0003-2047-6703
https://openalex.org/A5051595484,Kristian Hegner Reinau,https://orcid.org/0000-0001-6569-7521
https://openalex.org/A5068707358,Jiwei Luo,https://orcid.org/0000-0003-3036-0456
https://openalex.org/A5100372169,Xue Li,https://orcid.org/0000-0001-8205-5635
https://openalex.org/A5110791984,Karin Müller,
https://openalex.org/A5100297686,Huamei Yu,
https://openalex.org/A5011392215,Hui Deng,https://orcid.org/0000-0002-2500-752X
https://openalex.org/A5100377649,Yun Wang,https://orcid.org/0000-0002-9858-2066
https://openalex.org/A5049367457,Dangfu Yang,https://orcid.org/0000-0003-1674-7072
https://openalex.org/A5101691665,Jun Xu,https://orcid.org/0000-0001-6775-9941
https://openalex.org/A5013578667,Yauhei Chu,
https://openalex.org/A5023457397,Chunleung Ho,
https://openalex.org/A5001387933,Jo Jo Lee,https://orcid.org/0000-0001-5956-0422
https://openalex.org/A5062859938,Xiwei Zhang,https://orcid.org/0000-0001-9724-3030
https://openalex.org/A5090058626,Jiahua Shao,
https://openalex.org/A5036416988,Chenxi Yan,
https://openalex.org/A5100773927,Xinmiao Wang,https://orcid.org/0000-0002-9367-4471
https://openalex.org/A5115761734,Yufei Wang,https://orcid.org/0009-0004-8847-1233
https://openalex.org/A5102872494,Zhihui Lu,https://orcid.org/0000-0001-5780-6863
https://openalex.org/A5004776628,Ruijie Qin,
https://openalex.org/A5011789733,Junlong Tian,https://orcid.org/0000-0002-8346-2512
https://openalex.org/A5057565984,Yunqi Luo,https://orcid.org/0000-0001-5409-1719
https://openalex.org/A5101899670,Xin Yang,https://orcid.org/0000-0002-3923-0407
https://openalex.org/A5100385835,Yuxin Liu,https://orcid.org/0000-0003-0846-6609
https://openalex.org/A5077627006,Zijun Deng,https://orcid.org/0000-0003-1590-7863
https://openalex.org/A5041560035,Renan Valenca,https://orcid.org/0000-0001-8051-4076
https://openalex.org/A5026675856,Huong Le,
https://openalex.org/A5022997604,Yeyang Zu,https://orcid.org/0000-0003-1387-3743
